title,company,location,salary_min,salary_max,description,created,category
Data Analyst,Booz Allen Hamilton,"San Diego, San Diego County",116151.33,116151.33,"Job Number: R0239936 Data Analyst The Opportunity: As data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data analyst like you to bring your knowledge to the Navy. As a client-fa…",2026-05-15T19:47:16Z,IT Jobs
Data Analyst,Software Guidance & Assistance,"Derwood, Montgomery County",43449.42,43449.42,"Software Guidance & Assistance, Inc., (SGA), is searching for a Data Analyst for a CONTRACT assignment with one of our premier Regulatory clients in the DMV area. The Data Analyst prepares department statistical reports, conducts ad hoc reporting, assists staff with department computer applications and completes special projects. This is a basic-level professional position in which the individual will perform assigned roles, develop job-related skills, and will work under limited supervision. R…",2026-04-14T21:34:05Z,IT Jobs
Data Analyst,9th Way Insignia,"Mount Rainier, Prince George's County",136821.34,136821.34,"9th Way Insignia is a service-disabled, veteran-owned small business bringing transformative technology to our government customers so they can achieve their missions. Our specialties include cybersecurity, cloud modernization, software development, data analytics, enterprise architecture, enterprise IT, analytics, process automation, and artificial intelligence. Learn more about 9th Way Insignia at Application password: Niner 9th Way Insignia is seeking a Data Analyst to support a government c…",2026-05-15T19:44:59Z,IT Jobs
Data Analyst,GovCIO,US,149211.53,149211.53,"GovCIO is currently hiring fora Data Analyst to support Headquarters Air Force A2 with the design and implementation of a Zero Trust architecture. This position will be located at Langley AFB in Hampton, VAand will be anonsiteposition. Responsibilities The Zero Trust Program supporting Headquarters Air Force A2 seeks a highly skilled Data Analyst to drive analytics, automation, and data-driven decision-making across a large-scale cybersecurity modernization effort. This role is central to advan…",2026-05-27T22:55:09Z,IT Jobs
Data Analyst,Booz Allen Hamilton,"Wake Island, Honolulu",93419.09,93419.09,"Job Number: R0238065 Data Analyst The Opportunity: As a data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data expert like you to bring your expertise to empower our clients to …",2026-04-17T17:51:54Z,IT Jobs
Supply Chain Data Analyst,Jobot,"Minden, Douglas County",90014.09,90014.09,"Master Data & Business Systems Analyst / Amazing Company Career-Driving Opportunity with a Growing Industry Leader This Jobot Job is hosted by: Jillian Morgan Are you a fit? Easy Apply now by clicking the ""Quick Apply"" buttonand sending us your resume. Salary: $80,000 - $110,000 per year A bit about us: Our client is an established and innovative consumer products manufacturer known for designing premium technology products used in residential and commercial environments worldwide. The company …",2026-06-02T23:06:29Z,IT Jobs
Data Analyst,"Knowledge Management, Inc","Harahan, Jefferson Parish",49314.71,49314.71,"Knowledge Management, Inc. (KMI) has the leadership and experience to deliver innovative technology, logistics and management solutions to meet real mission requirements. KMI is a Minority Business Enterprise (MBE) and Small Disadvantage Business (SDB) that specializes in Logistics, Warehouse Services, Distance Learning/Training, Enterprise Solutions, Financial Management Support, Program Management, Intelligence Analysis & Threat Assessment, and Data Analytics/Operations Research. Since 1998, …",2026-06-10T18:39:15Z,Admin Jobs
Data Analyst,Brooksource,"Illinois, US",64640.98,64640.98,"Data Analyst / Report Developer Lake Forest, IL Hybrid role (Onsite 3x/week) $30-$35 per hour ABOUT THE ROLE Join as a Data Analyst / Report Developer (Label Conversion) and play a key role in a large-scale label conversion and standardization initiative, impacting approximately 400 labels across multiple product lines. This project, extending into 2026-2027, is critical to ensuring consistency, accuracy, and scalability of label data within a global manufacturing environment. You will work ons…",2026-05-06T16:07:45Z,IT Jobs
Data Analyst,Booz Allen Hamilton,"Oakwood, Montgomery County",93909.12,93909.12,"Job Number: R0241818 Data Analyst The Opportunity: The Data Analyst applies their technical and analytical capab ilities to support key business and security objectives. This role involves working with stakeholders to clarify requirements, developing and maintaining analytical models, and transforming data into actionable insights. You will leverage your skills as a problem-solver, including working both independently and collaboratively to contribute to projects that enhance organizational eff…",2026-06-10T18:38:52Z,IT Jobs
Data Analyst,Booz Allen Hamilton,"Newcomb Hall, Charlottesville City",93966.01,93966.01,"Job Number: R0236319 Data Analyst The Opportunity: As a Data Analyst, you'll apply your technical and analytical capabilities to support key business and security objectives. This role involves working with stakeholders to clarify requirements, developing and maintaining analytical models, and transforming data into actionable insights. You will leverage your skills as a problem-solver, including working both independently and collaboratively, to contribute to projects that enhance organization…",2026-03-27T10:11:05Z,IT Jobs
Data Analyst,Chenega MIOS,"Trade, Alexandria City",64394.01,64394.01,"Data Analyst Alexandria, VA Join our Talent Network Data Analyst Alexandria, VA Are you ready to enhance your skills and build your career in a rapidly evolving business climate? Are you looking for a career where professional development is embedded in your employer's core culture? If so, Chenega Military, Intelligence & Operations Support (MIOS) could be the place for you! Join our team of professionals who support large-scale government operations by leveraging cutting-edge technology and ta…",2026-03-27T10:10:27Z,IT Jobs
Data Analyst,Kforce Technology Staffing,"Westlake, Denton County",94873.48,94873.48,"RESPONSIBILITIES: Kforce has a client that is seeking a Data Analyst in Westlake, TX. Duties Include: * Provide consultation and recommendation to improve measurement and analytics practices for Personalization * Develop domain knowledge to support our client facing associates and clients directly in matters around Personalization REQUIREMENTS: * 7 years of experience in a Data and Analytics role with exposure to IT and business partners * Understanding of A/B/N testing framework across multipl…",2026-05-11T21:00:35Z,IT Jobs
Data Analyst,CGI,"Newburgh Heights, Cuyahoga County",137086.48,137086.48,"Position Description: We are seeking an experienced Data Analyst to join our onshore team. This candidate should seamlessly utilize SQL, Python, Hadoop/Big Data and Tableau. Candidate should have functional knowledge in Banking Domain. The ideal candidate will have a can-do attitude, passion for technology, and extensive analysis experience. This candidate will serve as a techno functional expert of a large-scale digital development project consisting of both on-shore and off-shore developers. …",2026-06-04T06:07:24Z,IT Jobs
